category;dataset;variable;period;scenario;sub_period;start_year;end_year;attribute;focal;variable_long;unit;path;valid
lulc;geostat25;cl49;present;NA;2004_2009;2004;2009;NA;3000;sheep pastures;percentage cover;./lulc/geostat25/present/2004_2009/cl49/lulc_geostat25_present_2004_2009_cl49_3000.tif;yes
lulc;geostat25;cl49;present;NA;2004_2009;2004;2009;NA;400;sheep pastures;percentage cover;./lulc/geostat25/present/2004_2009/cl49/lulc_geostat25_present_2004_2009_cl49_400.tif;yes
lulc;geostat25;cl49;present;NA;2004_2009;2004;2009;NA;4000;sheep pastures;percentage cover;./lulc/geostat25/present/2004_2009/cl49/lulc_geostat25_present_2004_2009_cl49_4000.tif;yes
lulc;geostat25;cl49;present;NA;2004_2009;2004;2009;NA;50;sheep pastures;percentage cover;./lulc/geostat25/present/2004_2009/cl49/lulc_geostat25_present_2004_2009_cl49_50.tif;yes
lulc;geostat25;cl49;present;NA;1992_1997;1992;1997;NA;300;sheep pastures;percentage cover;./lulc/geostat25/present/1992_1997/cl49/lulc_geostat25_present_1992_1997_cl49_300.tif;yes
lulc;geostat25;cl49;present;NA;2004_2009;2004;2009;NA;NA;sheep pastures;percentage cover;./lulc/geostat25/present/2004_2009/cl49/lulc_geostat25_present_2004_2009_cl49.tif;yes
lulc;geostat25;cl49;present;NA;2004_2009;2004;2009;NA;100;sheep pastures;percentage cover;./lulc/geostat25/present/2004_2009/cl49/lulc_geostat25_present_2004_2009_cl49_100.tif;yes
lulc;geostat25;cl49;present;NA;2004_2009;2004;2009;NA;1000;sheep pastures;percentage cover;./lulc/geostat25/present/2004_2009/cl49/lulc_geostat25_present_2004_2009_cl49_1000.tif;yes
lulc;geostat25;cl49;present;NA;2004_2009;2004;2009;NA;1500;sheep pastures;percentage cover;./lulc/geostat25/present/2004_2009/cl49/lulc_geostat25_present_2004_2009_cl49_1500.tif;yes
lulc;geostat25;cl49;present;NA;2004_2009;2004;2009;NA;200;sheep pastures;percentage cover;./lulc/geostat25/present/2004_2009/cl49/lulc_geostat25_present_2004_2009_cl49_200.tif;yes
lulc;geostat25;cl49;present;NA;2004_2009;2004;2009;NA;2000;sheep pastures;percentage cover;./lulc/geostat25/present/2004_2009/cl49/lulc_geostat25_present_2004_2009_cl49_2000.tif;yes
lulc;geostat25;cl49;present;NA;2004_2009;2004;2009;NA;25;sheep pastures;percentage cover;./lulc/geostat25/present/2004_2009/cl49/lulc_geostat25_present_2004_2009_cl49_25.tif;yes
lulc;geostat25;cl49;present;NA;2013_2018;2013;2018;NA;500;sheep pastures;percentage cover;./lulc/geostat25/present/2013_2018/cl49/lulc_geostat25_present_2013_2018_cl49_500.tif;yes
lulc;geostat25;cl49;present;NA;2004_2009;2004;2009;NA;500;sheep pastures;percentage cover;./lulc/geostat25/present/2004_2009/cl49/lulc_geostat25_present_2004_2009_cl49_500.tif;yes
lulc;geostat25;cl49;present;NA;2013_2018;2013;2018;NA;100;sheep pastures;percentage cover;./lulc/geostat25/present/2013_2018/cl49/lulc_geostat25_present_2013_2018_cl49_100.tif;yes
lulc;geostat25;cl49;present;NA;2013_2018;2013;2018;NA;1000;sheep pastures;percentage cover;./lulc/geostat25/present/2013_2018/cl49/lulc_geostat25_present_2013_2018_cl49_1000.tif;yes
lulc;geostat25;cl49;present;NA;2013_2018;2013;2018;NA;1500;sheep pastures;percentage cover;./lulc/geostat25/present/2013_2018/cl49/lulc_geostat25_present_2013_2018_cl49_1500.tif;yes
lulc;geostat25;cl49;present;NA;2013_2018;2013;2018;NA;3000;sheep pastures;percentage cover;./lulc/geostat25/present/2013_2018/cl49/lulc_geostat25_present_2013_2018_cl49_3000.tif;yes
lulc;geostat25;cl49;present;NA;2004_2009;2004;2009;NA;5000;sheep pastures;percentage cover;./lulc/geostat25/present/2004_2009/cl49/lulc_geostat25_present_2004_2009_cl49_5000.tif;yes
lulc;geostat25;cl49;present;NA;2013_2018;2013;2018;NA;25;sheep pastures;percentage cover;./lulc/geostat25/present/2013_2018/cl49/lulc_geostat25_present_2013_2018_cl49_25.tif;yes
lulc;geostat25;cl49;present;NA;2013_2018;2013;2018;NA;300;sheep pastures;percentage cover;./lulc/geostat25/present/2013_2018/cl49/lulc_geostat25_present_2013_2018_cl49_300.tif;yes
lulc;geostat25;cl49;present;NA;2013_2018;2013;2018;NA;400;sheep pastures;percentage cover;./lulc/geostat25/present/2013_2018/cl49/lulc_geostat25_present_2013_2018_cl49_400.tif;yes
lulc;geostat25;cl49;present;NA;2013_2018;2013;2018;NA;4000;sheep pastures;percentage cover;./lulc/geostat25/present/2013_2018/cl49/lulc_geostat25_present_2013_2018_cl49_4000.tif;yes
lulc;geostat25;cl49;present;NA;2013_2018;2013;2018;NA;50;sheep pastures;percentage cover;./lulc/geostat25/present/2013_2018/cl49/lulc_geostat25_present_2013_2018_cl49_50.tif;yes
lulc;geostat25;cl49;present;NA;2013_2018;2013;2018;NA;200;sheep pastures;percentage cover;./lulc/geostat25/present/2013_2018/cl49/lulc_geostat25_present_2013_2018_cl49_200.tif;yes
lulc;geostat25;cl49;present;NA;2013_2018;2013;2018;NA;2000;sheep pastures;percentage cover;./lulc/geostat25/present/2013_2018/cl49/lulc_geostat25_present_2013_2018_cl49_2000.tif;yes
lulc;geostat25;cl50;present;NA;1992_1997;1992;1997;NA;1000;normal dense forest;percentage cover;./lulc/geostat25/present/1992_1997/cl50/lulc_geostat25_present_1992_1997_cl50_1000.tif;yes
lulc;geostat25;cl50;present;NA;1992_1997;1992;1997;NA;100;normal dense forest;percentage cover;./lulc/geostat25/present/1992_1997/cl50/lulc_geostat25_present_1992_1997_cl50_100.tif;yes
lulc;geostat25;cl50;present;NA;1992_1997;1992;1997;NA;200;normal dense forest;percentage cover;./lulc/geostat25/present/1992_1997/cl50/lulc_geostat25_present_1992_1997_cl50_200.tif;yes
lulc;geostat25;cl50;present;NA;1992_1997;1992;1997;NA;2000;normal dense forest;percentage cover;./lulc/geostat25/present/1992_1997/cl50/lulc_geostat25_present_1992_1997_cl50_2000.tif;yes
lulc;geostat25;cl50;present;NA;2004_2009;2004;2009;NA;300;normal dense forest;percentage cover;./lulc/geostat25/present/2004_2009/cl50/lulc_geostat25_present_2004_2009_cl50_300.tif;yes
lulc;geostat25;cl50;present;NA;1992_1997;1992;1997;NA;1500;normal dense forest;percentage cover;./lulc/geostat25/present/1992_1997/cl50/lulc_geostat25_present_1992_1997_cl50_1500.tif;yes
lulc;geostat25;cl50;present;NA;2004_2009;2004;2009;NA;NA;normal dense forest;percentage cover;./lulc/geostat25/present/2004_2009/cl50/lulc_geostat25_present_2004_2009_cl50.tif;yes
lulc;geostat25;cl50;present;NA;2004_2009;2004;2009;NA;100;normal dense forest;percentage cover;./lulc/geostat25/present/2004_2009/cl50/lulc_geostat25_present_2004_2009_cl50_100.tif;yes
lulc;geostat25;cl50;present;NA;2004_2009;2004;2009;NA;1000;normal dense forest;percentage cover;./lulc/geostat25/present/2004_2009/cl50/lulc_geostat25_present_2004_2009_cl50_1000.tif;yes
lulc;geostat25;cl50;present;NA;2004_2009;2004;2009;NA;1500;normal dense forest;percentage cover;./lulc/geostat25/present/2004_2009/cl50/lulc_geostat25_present_2004_2009_cl50_1500.tif;yes
lulc;geostat25;cl50;present;NA;2004_2009;2004;2009;NA;200;normal dense forest;percentage cover;./lulc/geostat25/present/2004_2009/cl50/lulc_geostat25_present_2004_2009_cl50_200.tif;yes
lulc;geostat25;cl50;present;NA;2004_2009;2004;2009;NA;2000;normal dense forest;percentage cover;./lulc/geostat25/present/2004_2009/cl50/lulc_geostat25_present_2004_2009_cl50_2000.tif;yes
lulc;geostat25;cl50;present;NA;2004_2009;2004;2009;NA;25;normal dense forest;percentage cover;./lulc/geostat25/present/2004_2009/cl50/lulc_geostat25_present_2004_2009_cl50_25.tif;yes
lulc;geostat25;cl50;present;NA;1992_1997;1992;1997;NA;NA;normal dense forest;percentage cover;./lulc/geostat25/present/1992_1997/cl50/lulc_geostat25_present_1992_1997_cl50.tif;yes
lulc;geostat25;cl50;present;NA;2013_2018;2013;2018;NA;NA;normal dense forest;percentage cover;./lulc/geostat25/present/2013_2018/cl50/lulc_geostat25_present_2013_2018_cl50.tif;yes
lulc;geostat25;cl50;present;NA;2013_2018;2013;2018;NA;100;normal dense forest;percentage cover;./lulc/geostat25/present/2013_2018/cl50/lulc_geostat25_present_2013_2018_cl50_100.tif;yes
lulc;geostat25;cl50;present;NA;2013_2018;2013;2018;NA;1000;normal dense forest;percentage cover;./lulc/geostat25/present/2013_2018/cl50/lulc_geostat25_present_2013_2018_cl50_1000.tif;yes
lulc;geostat25;cl50;present;NA;2013_2018;2013;2018;NA;1500;normal dense forest;percentage cover;./lulc/geostat25/present/2013_2018/cl50/lulc_geostat25_present_2013_2018_cl50_1500.tif;yes
lulc;geostat25;cl50;present;NA;1992_1997;1992;1997;NA;25;normal dense forest;percentage cover;./lulc/geostat25/present/1992_1997/cl50/lulc_geostat25_present_1992_1997_cl50_25.tif;yes
lulc;geostat25;cl50;present;NA;1992_1997;1992;1997;NA;300;normal dense forest;percentage cover;./lulc/geostat25/present/1992_1997/cl50/lulc_geostat25_present_1992_1997_cl50_300.tif;yes
lulc;geostat25;cl50;present;NA;1992_1997;1992;1997;NA;3000;normal dense forest;percentage cover;./lulc/geostat25/present/1992_1997/cl50/lulc_geostat25_present_1992_1997_cl50_3000.tif;yes
lulc;geostat25;cl50;present;NA;1992_1997;1992;1997;NA;400;normal dense forest;percentage cover;./lulc/geostat25/present/1992_1997/cl50/lulc_geostat25_present_1992_1997_cl50_400.tif;yes
lulc;geostat25;cl50;present;NA;1992_1997;1992;1997;NA;4000;normal dense forest;percentage cover;./lulc/geostat25/present/1992_1997/cl50/lulc_geostat25_present_1992_1997_cl50_4000.tif;yes
lulc;geostat25;cl50;present;NA;1992_1997;1992;1997;NA;50;normal dense forest;percentage cover;./lulc/geostat25/present/1992_1997/cl50/lulc_geostat25_present_1992_1997_cl50_50.tif;yes
lulc;geostat25;cl50;present;NA;1992_1997;1992;1997;NA;500;normal dense forest;percentage cover;./lulc/geostat25/present/1992_1997/cl50/lulc_geostat25_present_1992_1997_cl50_500.tif;yes
lulc;geostat25;cl50;present;NA;1992_1997;1992;1997;NA;5000;normal dense forest;percentage cover;./lulc/geostat25/present/1992_1997/cl50/lulc_geostat25_present_1992_1997_cl50_5000.tif;yes
lulc;geostat25;cl50;present;NA;2013_2018;2013;2018;NA;5000;normal dense forest;percentage cover;./lulc/geostat25/present/2013_2018/cl50/lulc_geostat25_present_2013_2018_cl50_5000.tif;yes
lulc;geostat25;cl50;present;NA;2013_2018;2013;2018;NA;500;normal dense forest;percentage cover;./lulc/geostat25/present/2013_2018/cl50/lulc_geostat25_present_2013_2018_cl50_500.tif;yes
lulc;geostat25;cl50;present;NA;2004_2009;2004;2009;NA;3000;normal dense forest;percentage cover;./lulc/geostat25/present/2004_2009/cl50/lulc_geostat25_present_2004_2009_cl50_3000.tif;yes
lulc;geostat25;cl50;present;NA;2004_2009;2004;2009;NA;400;normal dense forest;percentage cover;./lulc/geostat25/present/2004_2009/cl50/lulc_geostat25_present_2004_2009_cl50_400.tif;yes
lulc;geostat25;cl50;present;NA;2004_2009;2004;2009;NA;4000;normal dense forest;percentage cover;./lulc/geostat25/present/2004_2009/cl50/lulc_geostat25_present_2004_2009_cl50_4000.tif;yes
lulc;geostat25;cl50;present;NA;2004_2009;2004;2009;NA;50;normal dense forest;percentage cover;./lulc/geostat25/present/2004_2009/cl50/lulc_geostat25_present_2004_2009_cl50_50.tif;yes
lulc;geostat25;cl50;present;NA;2004_2009;2004;2009;NA;500;normal dense forest;percentage cover;./lulc/geostat25/present/2004_2009/cl50/lulc_geostat25_present_2004_2009_cl50_500.tif;yes
lulc;geostat25;cl50;present;NA;2004_2009;2004;2009;NA;5000;normal dense forest;percentage cover;./lulc/geostat25/present/2004_2009/cl50/lulc_geostat25_present_2004_2009_cl50_5000.tif;yes
lulc;geostat25;cl50;present;NA;2013_2018;2013;2018;NA;25;normal dense forest;percentage cover;./lulc/geostat25/present/2013_2018/cl50/lulc_geostat25_present_2013_2018_cl50_25.tif;yes
lulc;geostat25;cl50;present;NA;2013_2018;2013;2018;NA;300;normal dense forest;percentage cover;./lulc/geostat25/present/2013_2018/cl50/lulc_geostat25_present_2013_2018_cl50_300.tif;yes
lulc;geostat25;cl50;present;NA;2013_2018;2013;2018;NA;3000;normal dense forest;percentage cover;./lulc/geostat25/present/2013_2018/cl50/lulc_geostat25_present_2013_2018_cl50_3000.tif;yes
lulc;geostat25;cl50;present;NA;2013_2018;2013;2018;NA;400;normal dense forest;percentage cover;./lulc/geostat25/present/2013_2018/cl50/lulc_geostat25_present_2013_2018_cl50_400.tif;yes
lulc;geostat25;cl50;present;NA;2013_2018;2013;2018;NA;4000;normal dense forest;percentage cover;./lulc/geostat25/present/2013_2018/cl50/lulc_geostat25_present_2013_2018_cl50_4000.tif;yes
lulc;geostat25;cl50;present;NA;2013_2018;2013;2018;NA;50;normal dense forest;percentage cover;./lulc/geostat25/present/2013_2018/cl50/lulc_geostat25_present_2013_2018_cl50_50.tif;yes
lulc;geostat25;cl50;present;NA;2013_2018;2013;2018;NA;200;normal dense forest;percentage cover;./lulc/geostat25/present/2013_2018/cl50/lulc_geostat25_present_2013_2018_cl50_200.tif;yes
lulc;geostat25;cl50;present;NA;2013_2018;2013;2018;NA;2000;normal dense forest;percentage cover;./lulc/geostat25/present/2013_2018/cl50/lulc_geostat25_present_2013_2018_cl50_2000.tif;yes
lulc;geostat25;cl51;present;NA;1992_1997;1992;1997;NA;100;forest strips;percentage cover;./lulc/geostat25/present/1992_1997/cl51/lulc_geostat25_present_1992_1997_cl51_100.tif;yes
lulc;geostat25;cl51;present;NA;1992_1997;1992;1997;NA;200;forest strips;percentage cover;./lulc/geostat25/present/1992_1997/cl51/lulc_geostat25_present_1992_1997_cl51_200.tif;yes
lulc;geostat25;cl51;present;NA;1992_1997;1992;1997;NA;2000;forest strips;percentage cover;./lulc/geostat25/present/1992_1997/cl51/lulc_geostat25_present_1992_1997_cl51_2000.tif;yes
lulc;geostat25;cl51;present;NA;1992_1997;1992;1997;NA;1000;forest strips;percentage cover;./lulc/geostat25/present/1992_1997/cl51/lulc_geostat25_present_1992_1997_cl51_1000.tif;yes
lulc;geostat25;cl51;present;NA;1992_1997;1992;1997;NA;1500;forest strips;percentage cover;./lulc/geostat25/present/1992_1997/cl51/lulc_geostat25_present_1992_1997_cl51_1500.tif;yes
lulc;geostat25;cl51;present;NA;1992_1997;1992;1997;NA;3000;forest strips;percentage cover;./lulc/geostat25/present/1992_1997/cl51/lulc_geostat25_present_1992_1997_cl51_3000.tif;yes
lulc;geostat25;cl51;present;NA;1992_1997;1992;1997;NA;400;forest strips;percentage cover;./lulc/geostat25/present/1992_1997/cl51/lulc_geostat25_present_1992_1997_cl51_400.tif;yes
lulc;geostat25;cl51;present;NA;1992_1997;1992;1997;NA;4000;forest strips;percentage cover;./lulc/geostat25/present/1992_1997/cl51/lulc_geostat25_present_1992_1997_cl51_4000.tif;yes
lulc;geostat25;cl51;present;NA;1992_1997;1992;1997;NA;50;forest strips;percentage cover;./lulc/geostat25/present/1992_1997/cl51/lulc_geostat25_present_1992_1997_cl51_50.tif;yes
lulc;geostat25;cl51;present;NA;1992_1997;1992;1997;NA;500;forest strips;percentage cover;./lulc/geostat25/present/1992_1997/cl51/lulc_geostat25_present_1992_1997_cl51_500.tif;yes
lulc;geostat25;cl51;present;NA;1992_1997;1992;1997;NA;5000;forest strips;percentage cover;./lulc/geostat25/present/1992_1997/cl51/lulc_geostat25_present_1992_1997_cl51_5000.tif;yes
lulc;geostat25;cl51;present;NA;2013_2018;2013;2018;NA;5000;forest strips;percentage cover;./lulc/geostat25/present/2013_2018/cl51/lulc_geostat25_present_2013_2018_cl51_5000.tif;yes
lulc;geostat25;cl51;present;NA;2004_2009;2004;2009;NA;300;forest strips;percentage cover;./lulc/geostat25/present/2004_2009/cl51/lulc_geostat25_present_2004_2009_cl51_300.tif;yes
lulc;geostat25;cl51;present;NA;2004_2009;2004;2009;NA;3000;forest strips;percentage cover;./lulc/geostat25/present/2004_2009/cl51/lulc_geostat25_present_2004_2009_cl51_3000.tif;yes
lulc;geostat25;cl51;present;NA;2004_2009;2004;2009;NA;400;forest strips;percentage cover;./lulc/geostat25/present/2004_2009/cl51/lulc_geostat25_present_2004_2009_cl51_400.tif;yes
lulc;geostat25;cl51;present;NA;2004_2009;2004;2009;NA;4000;forest strips;percentage cover;./lulc/geostat25/present/2004_2009/cl51/lulc_geostat25_present_2004_2009_cl51_4000.tif;yes
lulc;geostat25;cl51;present;NA;1992_1997;1992;1997;NA;25;forest strips;percentage cover;./lulc/geostat25/present/1992_1997/cl51/lulc_geostat25_present_1992_1997_cl51_25.tif;yes
lulc;geostat25;cl51;present;NA;1992_1997;1992;1997;NA;300;forest strips;percentage cover;./lulc/geostat25/present/1992_1997/cl51/lulc_geostat25_present_1992_1997_cl51_300.tif;yes
lulc;geostat25;cl51;present;NA;2004_2009;2004;2009;NA;NA;forest strips;percentage cover;./lulc/geostat25/present/2004_2009/cl51/lulc_geostat25_present_2004_2009_cl51.tif;yes
lulc;geostat25;cl51;present;NA;2004_2009;2004;2009;NA;100;forest strips;percentage cover;./lulc/geostat25/present/2004_2009/cl51/lulc_geostat25_present_2004_2009_cl51_100.tif;yes
lulc;geostat25;cl51;present;NA;2004_2009;2004;2009;NA;1000;forest strips;percentage cover;./lulc/geostat25/present/2004_2009/cl51/lulc_geostat25_present_2004_2009_cl51_1000.tif;yes
lulc;geostat25;cl51;present;NA;2004_2009;2004;2009;NA;1500;forest strips;percentage cover;./lulc/geostat25/present/2004_2009/cl51/lulc_geostat25_present_2004_2009_cl51_1500.tif;yes
lulc;geostat25;cl51;present;NA;2004_2009;2004;2009;NA;200;forest strips;percentage cover;./lulc/geostat25/present/2004_2009/cl51/lulc_geostat25_present_2004_2009_cl51_200.tif;yes
lulc;geostat25;cl51;present;NA;2004_2009;2004;2009;NA;2000;forest strips;percentage cover;./lulc/geostat25/present/2004_2009/cl51/lulc_geostat25_present_2004_2009_cl51_2000.tif;yes
lulc;geostat25;cl51;present;NA;2004_2009;2004;2009;NA;25;forest strips;percentage cover;./lulc/geostat25/present/2004_2009/cl51/lulc_geostat25_present_2004_2009_cl51_25.tif;yes
lulc;geostat25;cl51;present;NA;1992_1997;1992;1997;NA;NA;forest strips;percentage cover;./lulc/geostat25/present/1992_1997/cl51/lulc_geostat25_present_1992_1997_cl51.tif;yes
lulc;geostat25;cl51;present;NA;2013_2018;2013;2018;NA;NA;forest strips;percentage cover;./lulc/geostat25/present/2013_2018/cl51/lulc_geostat25_present_2013_2018_cl51.tif;yes
lulc;geostat25;cl51;present;NA;2013_2018;2013;2018;NA;100;forest strips;percentage cover;./lulc/geostat25/present/2013_2018/cl51/lulc_geostat25_present_2013_2018_cl51_100.tif;yes
lulc;geostat25;cl51;present;NA;2013_2018;2013;2018;NA;1000;forest strips;percentage cover;./lulc/geostat25/present/2013_2018/cl51/lulc_geostat25_present_2013_2018_cl51_1000.tif;yes
lulc;geostat25;cl51;present;NA;2013_2018;2013;2018;NA;1500;forest strips;percentage cover;./lulc/geostat25/present/2013_2018/cl51/lulc_geostat25_present_2013_2018_cl51_1500.tif;yes
lulc;geostat25;cl51;present;NA;2013_2018;2013;2018;NA;200;forest strips;percentage cover;./lulc/geostat25/present/2013_2018/cl51/lulc_geostat25_present_2013_2018_cl51_200.tif;yes
lulc;geostat25;cl51;present;NA;2013_2018;2013;2018;NA;2000;forest strips;percentage cover;./lulc/geostat25/present/2013_2018/cl51/lulc_geostat25_present_2013_2018_cl51_2000.tif;yes
lulc;geostat25;cl51;present;NA;2013_2018;2013;2018;NA;25;forest strips;percentage cover;./lulc/geostat25/present/2013_2018/cl51/lulc_geostat25_present_2013_2018_cl51_25.tif;yes
lulc;geostat25;cl51;present;NA;2013_2018;2013;2018;NA;300;forest strips;percentage cover;./lulc/geostat25/present/2013_2018/cl51/lulc_geostat25_present_2013_2018_cl51_300.tif;yes
lulc;geostat25;cl51;present;NA;2013_2018;2013;2018;NA;3000;forest strips;percentage cover;./lulc/geostat25/present/2013_2018/cl51/lulc_geostat25_present_2013_2018_cl51_3000.tif;yes
lulc;geostat25;cl51;present;NA;2013_2018;2013;2018;NA;400;forest strips;percentage cover;./lulc/geostat25/present/2013_2018/cl51/lulc_geostat25_present_2013_2018_cl51_400.tif;yes
lulc;geostat25;cl51;present;NA;2013_2018;2013;2018;NA;4000;forest strips;percentage cover;./lulc/geostat25/present/2013_2018/cl51/lulc_geostat25_present_2013_2018_cl51_4000.tif;yes
lulc;geostat25;cl51;present;NA;2013_2018;2013;2018;NA;50;forest strips;percentage cover;./lulc/geostat25/present/2013_2018/cl51/lulc_geostat25_present_2013_2018_cl51_50.tif;yes
